2024-07-21 18:36:11.483 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '1'
2024-07-21 18:39:26.556 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Cagliari_Calcio'WHERE ID = 18
2024-07-21 18:39:30.879 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '19'
2024-07-21 18:39:35.163 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Frosinone_Calcio'WHERE ID = 19
2024-07-21 18:39:41.563 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '20'
2024-07-21 18:39:46.902 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Tottenham_Hotspur_F.C.'WHERE ID = 20
2024-07-21 18:39:52.611 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '21'
2024-07-21 18:39:56.960 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:39:56.960 | ERROR    | Search:search_team:line:158 | Error ID: '21'
2024-07-21 18:40:01.950 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '22'
2024-07-21 18:40:06.623 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Manchester_United_F.C.'WHERE ID = 22
2024-07-21 18:40:11.470 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '23'
2024-07-21 18:40:14.595 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:40:14.595 | ERROR    | Search:search_team:line:158 | Error ID: '23'
2024-07-21 18:40:20.664 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '24'
2024-07-21 18:40:25.555 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:40:25.555 | ERROR    | Search:search_team:line:158 | Error ID: '24'
2024-07-21 18:40:29.031 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '25'
2024-07-21 18:40:32.967 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:40:32.967 | ERROR    | Search:search_team:line:158 | Error ID: '25'
2024-07-21 18:40:37.097 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '26'
2024-07-21 18:40:40.832 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:40:40.833 | ERROR    | Search:search_team:line:158 | Error ID: '26'
2024-07-21 18:40:46.124 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '27'
2024-07-21 18:40:49.402 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:40:49.403 | ERROR    | Search:search_team:line:158 | Error ID: '27'
2024-07-21 18:40:55.573 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '28'
2024-07-21 18:41:01.617 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:41:01.618 | ERROR    | Search:search_team:line:158 | Error ID: '28'
2024-07-21 18:41:07.664 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '29'
2024-07-21 18:41:11.360 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:41:11.360 | ERROR    | Search:search_team:line:158 | Error ID: '29'
2024-07-21 18:41:17.320 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '30'
2024-07-21 18:41:20.879 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:41:20.879 | ERROR    | Search:search_team:line:158 | Error ID: '30'
2024-07-21 18:41:27.060 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '31'
2024-07-21 18:41:29.458 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Norwich_City_F.C.'WHERE ID = 31
2024-07-21 18:41:33.920 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '32'
2024-07-21 18:41:37.760 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:41:37.760 | ERROR    | Search:search_team:line:158 | Error ID: '32'
2024-07-21 18:41:42.214 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '33'
2024-07-21 18:41:46.479 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/West_Ham_United_F.C.'WHERE ID = 33
2024-07-21 18:41:51.516 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '34'
2024-07-21 18:41:57.066 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:41:57.067 | ERROR    | Search:search_team:line:158 | Error ID: '34'
2024-07-21 18:42:02.374 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '35'
2024-07-21 18:42:07.929 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:42:07.929 | ERROR    | Search:search_team:line:158 | Error ID: '35'
2024-07-21 18:42:14.859 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '36'
2024-07-21 18:42:19.269 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Newcastle_United_F.C.'WHERE ID = 36
2024-07-21 18:42:25.413 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '37'
2024-07-21 18:42:29.084 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:42:29.085 | ERROR    | Search:search_team:line:158 | Error ID: '37'
2024-07-21 18:42:32.096 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '38'
2024-07-21 18:42:35.358 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Wollongong_Wolves_FC'WHERE ID = 38
2024-07-21 18:42:40.140 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '39'
2024-07-21 18:42:43.361 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:42:43.361 | ERROR    | Search:search_team:line:158 | Error ID: '39'
2024-07-21 18:42:46.723 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '40'
2024-07-21 18:42:49.869 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Benevento_Calcio'WHERE ID = 40
2024-07-21 18:42:55.447 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '41'
2024-07-21 18:42:58.441 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Spezia_Calcio'WHERE ID = 41
2024-07-21 18:43:03.427 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '42'
2024-07-21 18:43:07.987 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Crotone'WHERE ID = 42
2024-07-21 18:43:12.401 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '43'
2024-07-21 18:43:16.608 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Hellas_Verona_FC'WHERE ID = 43
2024-07-21 18:43:22.547 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '44'
2024-07-21 18:43:25.495 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Sheffield_United_F.C.'WHERE ID = 44
2024-07-21 18:43:29.108 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '45'
2024-07-21 18:43:33.058 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/AFC_Bournemouth'WHERE ID = 45
2024-07-21 18:43:38.752 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '46'
2024-07-21 18:43:43.018 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:43:43.019 | ERROR    | Search:search_team:line:158 | Error ID: '46'
2024-07-21 18:43:46.542 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '47'
2024-07-21 18:43:51.043 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/F.C._Copenhagen'WHERE ID = 47
2024-07-21 18:43:54.701 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '48'
2024-07-21 18:43:58.625 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Royale_Union_Saint-Gilloise'WHERE ID = 48
2024-07-21 18:44:05.103 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '49'
2024-07-21 18:44:09.183 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:44:09.183 | ERROR    | Search:search_team:line:158 | Error ID: '49'
2024-07-21 18:44:12.662 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '50'
2024-07-21 18:44:15.815 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Pyunik'WHERE ID = 50
2024-07-21 18:44:19.163 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '51'
2024-07-21 18:44:21.965 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/KK_Crvena_zvezda'WHERE ID = 51
2024-07-21 18:44:26.959 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '52'
2024-07-21 18:44:30.257 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/RB_Leipzig'WHERE ID = 52
2024-07-21 18:44:35.662 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '53'
2024-07-21 18:44:40.111 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Shakhtar_Donetsk'WHERE ID = 53
2024-07-21 18:44:44.562 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '54'
2024-07-21 18:44:48.581 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/S.L._Benfica'WHERE ID = 54
2024-07-21 18:45:02.812 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Bayern_Munich', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/FC_Bayern_M%C3%BCnchen_logo_%282017%29.svg/90px-FC_Bayern_M%C3%BCnchen_logo_%282017%29.svg.png' WHERE ID = 58
2024-07-21 18:45:06.448 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '59'
2024-07-21 18:45:08.837 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:45:08.838 | ERROR    | Search:search_team:line:158 | Error ID: '59'
2024-07-21 18:45:14.022 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '60'
2024-07-21 18:45:18.142 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Red_Bull_Salzburg'WHERE ID = 60
2024-07-21 18:45:21.943 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Eintracht_Frankfurt_(women)', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Eintracht_Frankfurt_Logo.svg/90px-Eintracht_Frankfurt_Logo.svg.png' WHERE ID = 61
2024-07-21 18:45:26.907 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '62'
2024-07-21 18:45:32.058 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Sporting_CP'WHERE ID = 62
2024-07-21 18:45:35.479 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Olympique_de_Marseille', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/120px-Olympique_Marseille_logo.svg.png' WHERE ID = 63
2024-07-21 18:45:46.404 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/GNK_Dinamo_Zagreb', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Dinamo_Zagreb_logo.png/90px-Dinamo_Zagreb_logo.png' WHERE ID = 66
2024-07-21 18:45:50.164 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '67'
2024-07-21 18:45:53.912 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:45:53.912 | ERROR    | Search:search_team:line:158 | Error ID: '67'
2024-07-21 18:45:58.867 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '68'
2024-07-21 18:46:02.024 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Porto'WHERE ID = 68
2024-07-21 18:46:09.980 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '70'
2024-07-21 18:46:13.008 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/AEK_Larnaca_FC'WHERE ID = 70
2024-07-21 18:46:16.374 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '71'
2024-07-21 18:46:20.102 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Midtjylland'WHERE ID = 71
2024-07-21 18:46:24.357 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '72'
2024-07-21 18:46:28.774 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Maccabi_Haifa_F.C.'WHERE ID = 72
2024-07-21 18:46:34.114 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '73'
2024-07-21 18:46:37.989 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:46:37.990 | ERROR    | Search:search_team:line:158 | Error ID: '73'
2024-07-21 18:46:41.643 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Borussia_Dortmund', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/90px-Borussia_Dortmund_logo.svg.png' WHERE ID = 74
2024-07-21 18:46:45.386 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '75'
2024-07-21 18:46:50.160 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Real_Madrid_CF'WHERE ID = 75
2024-07-21 18:46:54.926 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '76'
2024-07-21 18:46:59.222 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Club_Brugge_KV'WHERE ID = 76
2024-07-21 18:47:02.212 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Xavi_Simons', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Xavi-simons-paris_%28cropped2%29.jpg/150px-Xavi-simons-paris_%28cropped2%29.jpg' WHERE ID = 77
2024-07-21 18:47:07.558 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '78'
2024-07-21 18:47:11.510 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:47:11.511 | ERROR    | Search:search_team:line:158 | Error ID: '78'
2024-07-21 18:47:14.922 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '79'
2024-07-21 18:47:18.054 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/PSV_Eindhoven'WHERE ID = 79
2024-07-21 18:47:22.417 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '80'
2024-07-21 18:47:25.724 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/AS_Monaco_FC'WHERE ID = 80
2024-07-21 18:47:29.840 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '81'
2024-07-21 18:47:32.895 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/PFC_Ludogorets_Razgrad'WHERE ID = 81
2024-07-21 18:47:48.319 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '84'
2024-07-21 18:47:53.152 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Manchester_City_F.C.'WHERE ID = 84
2024-07-21 18:47:57.088 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '85'
2024-07-21 18:48:01.356 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Sheriff_Tiraspol'WHERE ID = 85
2024-07-21 18:48:08.992 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '87'
2024-07-21 18:48:12.247 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Helsingin_Jalkapalloklubi'WHERE ID = 87
2024-07-21 18:48:15.647 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FK_RFS', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/RFS_logo3.png/120px-RFS_logo3.png' WHERE ID = 88
2024-07-21 18:48:20.776 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '89'
2024-07-21 18:48:25.254 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:48:25.254 | ERROR    | Search:search_team:line:158 | Error ID: '89'
2024-07-21 18:48:29.115 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Metz', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/FC_Metz_2021_Logo.svg/150px-FC_Metz_2021_Logo.svg.png' WHERE ID = 90
2024-07-21 18:48:33.093 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '91'
2024-07-21 18:48:36.090 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/OGC_Nice'WHERE ID = 91
2024-07-21 18:48:39.736 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '92'
2024-07-21 18:48:44.745 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Lille_OSC'WHERE ID = 92
2024-07-21 18:48:49.667 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '93'
2024-07-21 18:48:53.781 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Clermont_Foot'WHERE ID = 93
2024-07-21 18:48:57.402 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Nantes', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Logo_FC_Nantes_%28avec_fond%29_-_2019.svg/120px-Logo_FC_Nantes_%28avec_fond%29_-_2019.svg.png' WHERE ID = 94
2024-07-21 18:49:01.639 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '95'
2024-07-21 18:49:04.868 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Lorient'WHERE ID = 95
2024-07-21 18:49:10.067 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '96'
2024-07-21 18:49:12.738 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Stade_de_Reims'WHERE ID = 96
2024-07-21 18:49:17.839 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '97'
2024-07-21 18:49:21.070 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/RC_Strasbourg_Alsace'WHERE ID = 97
2024-07-21 18:49:25.352 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '98'
2024-07-21 18:49:29.311 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Dynamo_Brest'WHERE ID = 98
2024-07-21 18:49:33.956 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '99'
2024-07-21 18:49:38.672 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/RC_Lens'WHERE ID = 99
2024-07-21 18:49:41.949 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '100'
2024-07-21 18:49:45.344 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Olympique_Lyonnais'WHERE ID = 100
2024-07-21 18:49:49.694 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '101'
2024-07-21 18:49:53.342 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Real_Valladolid'WHERE ID = 101
2024-07-21 18:49:58.299 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '102'
2024-07-21 18:50:01.092 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Rayo_Vallecano'WHERE ID = 102
2024-07-21 18:50:04.693 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '103'
2024-07-21 18:50:09.960 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Real_Betis'WHERE ID = 103
2024-07-21 18:50:14.503 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '104'
2024-07-21 18:50:18.783 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Getafe_CF'WHERE ID = 104
2024-07-21 18:50:24.662 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Athletic_Bilbao_in_European_football', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Bilbao_San_Mam%C3%A9s_Stadium_1.jpg/150px-Bilbao_San_Mam%C3%A9s_Stadium_1.jpg' WHERE ID = 105
2024-07-21 18:50:28.598 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '106'
2024-07-21 18:50:32.162 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/RC_Celta_de_Vigo'WHERE ID = 106
2024-07-21 18:50:36.458 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '107'
2024-07-21 18:50:41.386 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/RCD_Espanyol'WHERE ID = 107
2024-07-21 18:50:46.362 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '108'
2024-07-21 18:50:51.044 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Villarreal_CF'WHERE ID = 108
2024-07-21 18:50:59.389 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '110'
2024-07-21 18:51:02.226 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Montpellier_HSC'WHERE ID = 110
2024-07-21 18:51:06.912 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '111'
2024-07-21 18:51:11.102 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Stade_Rennais_F.C.'WHERE ID = 111
2024-07-21 18:51:16.213 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '112'
2024-07-21 18:51:19.878 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Amiens_SC'WHERE ID = 112
2024-07-21 18:51:23.411 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '113'
2024-07-21 18:51:27.465 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Angers_SCO'WHERE ID = 113
2024-07-21 18:51:35.233 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/AC_ChievoVerona', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Chievo_through_the_ages_2023.jpg/250px-Chievo_through_the_ages_2023.jpg' WHERE ID = 115
2024-07-21 18:51:40.186 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/SV_Werder_Bremen', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/150px-SV-Werder-Bremen-Logo.svg.png' WHERE ID = 116
2024-07-21 18:51:43.771 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '117'
2024-07-21 18:51:46.907 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Augsburg'WHERE ID = 117
2024-07-21 18:51:55.321 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Hertha_BSC', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Hertha_BSC_Logo_2012.svg/120px-Hertha_BSC_Logo_2012.svg.png' WHERE ID = 119
2024-07-21 18:51:59.856 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/VfB_Stuttgart', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/VfB_Stuttgart_1893_Logo.svg/120px-VfB_Stuttgart_1893_Logo.svg.png' WHERE ID = 120
2024-07-21 18:52:05.966 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Hamburger_SV_II', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Hamburger_SV_logo.svg/150px-Hamburger_SV_logo.svg.png' WHERE ID = 122
2024-07-21 18:52:15.564 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/VfL_Wolfsburg', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/VfL_Wolfsburg_Logo.svg/90px-VfL_Wolfsburg_Logo.svg.png' WHERE ID = 124
2024-07-21 18:52:20.007 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '125'
2024-07-21 18:52:23.473 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/SC_Freiburg'WHERE ID = 125
2024-07-21 18:52:27.965 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/VfL_Bochum', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/VfL_Bochum_logo.svg/120px-VfL_Bochum_logo.svg.png' WHERE ID = 126
2024-07-21 18:52:40.283 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '129'
2024-07-21 18:52:42.204 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:52:42.204 | ERROR    | Search:search_team:line:158 | Error ID: '129'
2024-07-21 18:52:45.838 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '130'
2024-07-21 18:52:48.773 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Elche_CF'WHERE ID = 130
2024-07-21 18:52:58.618 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '132'
